OBJECTID;id_arc;id_arc_tra;SHAPE.LEN;geo_shape;geo_point_2d
700;764.0;5743;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.33826905663259, 48.872236815888286], [2.337409038924855, 48.87235938241719]]}";48.8722980992, 2.33783904778
724;791.0;4431;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.295519850381437, 48.86045282056465], [2.296243860261787, 48.860938910824906], [2.297012258696876, 48.86129990539279], [2.297817514123144, 48.86162541311661]]}";48.8610919065, 2.2966406776
1655;2641.0;1416;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.40446495751508, 48.87170768442294], [2.404485597834147, 48.8717711524007]]}";48.8717394184, 2.40447527767
1656;2656.0;663;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.332328383908515, 48.83436594318734], [2.331810458664233, 48.833743006370966]]}";48.8340544748, 2.33206942129
1658;2659.0;593;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.336754614332792, 48.83972247565288], [2.336826406480478, 48.8400275771317], [2.336998225381091, 48.84033052762195]]}";48.8400350449, 2.33685462052
1662;2672.0;580;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.340932690217827, 48.84738054922646], [2.34175015366623, 48.84886331616056]]}";48.8481219327, 2.34134142194
1668;2728.0;486;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3709642609562422, 48.84554646941501], [2.369687445703708, 48.84540790142129]]}";48.8454771854, 2.37032585333
1670;2737.0;1398;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.375013714616952, 48.86510645651583], [2.378037756270892, 48.86454481163752]]}";48.8648256341, 2.37652573544
1671;2739.0;1332;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.374600286738253, 48.86503542973387], [2.375450229235608, 48.86388804397636]]}";48.8644617369, 2.37502525799
1675;2755.0;4191;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.367952559133614, 48.8419244184104], [2.369400899110436, 48.84274328116374]]}";48.8423338498, 2.36867672912
1676;2766.0;4951;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.370016262055478, 48.88240408762425], [2.370021550616219, 48.881488414264865]]}";48.8819462509, 2.37001890634
1704;2842.0;5113;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.39515745273464, 48.8487972788436], [2.394915936557771, 48.848530491079856]]}";48.848663885, 2.39503669465
1719;2875.0;397;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.369383412137178, 48.85277560235555], [2.369659452412684, 48.852940930609385], [2.369720207079863, 48.85314016672667]]}";48.8529298969, 2.36958760648
1724;2881.0;266;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.324947494615036, 48.87086350377442], [2.3243240386127, 48.871050268844], [2.323443175396556, 48.86985458419307]]}";48.8706061367, 2.32411279194
1726;2885.0;1957;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.33181503036323, 48.871101418175876], [2.3319893511318313, 48.87065042170058]]}";48.8708759199, 2.33190219075
1729;2892.0;1264;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.36501164789613, 48.86669270070799], [2.36471398227643, 48.866540235803924]]}";48.8666164683, 2.36486281509
1730;2893.0;1264;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.36548623792701, 48.86703172252937], [2.365137286879872, 48.86677735404028]]}";48.8669045383, 2.3653117624
1731;2894.0;1266;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.365281205523146, 48.86670469239682], [2.365585988740721, 48.866910062276126]]}";48.8668073773, 2.36543359713
1739;2917.0;5287;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.278782311160843, 48.87499251845433], [2.280013719272622, 48.87675349380433], [2.281601787020307, 48.87859397144338]]}";48.8768288286, 2.28014630167
1742;2931.0;265;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3249999800555, 48.86964381444474], [2.325715854444173, 48.870617754561465]]}";48.8701307845, 2.32535791725
1745;2941.0;1264;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.365137286879872, 48.86677735404028], [2.36501164789613, 48.86669270070799]]}";48.8667350274, 2.36507446739
1746;2942.0;1266;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.364851254554651, 48.86644952466388], [2.365141382650755, 48.86661364879621]]}";48.8665315867, 2.3649963186
1756;2966.0;397;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.369720207079863, 48.85314016672667], [2.369710151964904, 48.853297797197605]]}";48.853218982, 2.36971517952
1771;3043.0;5470;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.355381512031425, 48.83188716169776], [2.35519919634253, 48.831845291739555]]}";48.8318662267, 2.35529035419
1773;3046.0;666;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.332866895375745, 48.83440655252609], [2.332707217128449, 48.834477815619195]]}";48.8344421841, 2.33278705625
1774;3047.0;666;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.33327377400176, 48.83423063788954], [2.332866895375745, 48.83440655252609]]}";48.8343185952, 2.33307033469
1775;3048.0;666;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3333556846403, 48.83411276060687], [2.33327377400176, 48.83423063788954]]}";48.8341716992, 2.33331472932
1776;3049.0;665;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.333419550694525, 48.833720657922434], [2.3333556846403, 48.83411276060687]]}";48.8339167093, 2.33338761767
1778;3051.0;667;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.332559608140105, 48.833419929449946], [2.332906197293359, 48.83339422263802]]}";48.833407076, 2.33273290272
1787;3063.0;522;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.350987255003577, 48.86347099632368], [2.351617986410867, 48.864478216594144]]}";48.8639746065, 2.35130262071
1788;3064.0;5469;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.35637974750431, 48.83123388696638], [2.356258249117274, 48.83164573501436]]}";48.831439811, 2.35631899831
1790;3076.0;4908;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.36975188262283, 48.88272822878447], [2.368996871670599, 48.88251883361282]]}";48.8826235312, 2.36937437715
1806;3142.0;4840;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.387407917378344, 48.84156231339746], [2.386909676812046, 48.84173828749681]]}";48.8416503004, 2.3871587971
1808;3172.0;1413;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.401394429455237, 48.8683707154103], [2.40134755614011, 48.868311280303445]]}";48.8683409979, 2.4013709928
1811;3185.0;4480;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.278756580812178, 48.847394790696995], [2.276936857055272, 48.846127298929545]]}";48.8467610448, 2.27784671893
1815;3198.0;4582;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.278362922859253, 48.85124402925459], [2.281523073398358, 48.849329243765645]]}";48.8502866365, 2.27994299813
1828;3220.0;4580;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.299551936808185, 48.864021190945714], [2.299119372296061, 48.86397519918196], [2.296273023601411, 48.86335019860017]]}";48.8637062745, 2.29790913715
1838;3244.0;4377;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.31039499291539, 48.86261785219187], [2.310312119155186, 48.86456369113533]]}";48.8635907717, 2.31035355604
1839;3245.0;275;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.313781436789659, 48.86500065148508], [2.314048769725887, 48.86710104803987], [2.31460147617925, 48.86746249595118]]}";48.8663434982, 2.31401258435
1844;3251.0;323;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.313543289462904, 48.86290259226262], [2.313818717493771, 48.86462469216641]]}";48.8637636422, 2.31368100348
1850;3259.0;4407;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.310293232202032, 48.864918950002355], [2.307873006340234, 48.864868757750166]]}";48.8648938539, 2.30908311927
1851;3260.0;4341;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.310293232202032, 48.864918950002355], [2.310238139620426, 48.86679150611247]]}";48.8658552281, 2.31026568591
1853;3263.0;274;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.318582249504753, 48.865074750531875], [2.313781436789659, 48.86500065148508]]}";48.865037701, 2.31618184315
1858;3270.0;245;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.322096663000117, 48.866636335939695], [2.323350209661081, 48.868331123404616]]}";48.8674837297, 2.32272343633
1859;3272.0;231;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.320348306802613, 48.86434519346397], [2.320544219773635, 48.86461985869652], [2.32115089019098, 48.86476130805093], [2.321572645873094, 48.86535291590255]]}";48.8648068391, 2.32098877276
1864;3278.0;235;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.321921964341668, 48.86669933207619], [2.320575151232676, 48.86708376757161]]}";48.8668915498, 2.32124855779
1866;3280.0;222;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.319703445443843, 48.865841455808415], [2.319260422449071, 48.86518183963065]]}";48.8655116477, 2.31948193395
1867;3281.0;222;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.31981792608733, 48.865994226474164], [2.319703445443843, 48.865841455808415]]}";48.8659178411, 2.31976068577
1868;3282.0;225;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.320731499530022, 48.865698543021765], [2.320630153390633, 48.86556262777297]]}";48.8656305854, 2.32068082646
1871;3286.0;178;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.332675008422908, 48.858464410399456], [2.332243643098427, 48.85861566098893]]}";48.8585400357, 2.33245932576
1874;3289.0;1007;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.333270427679551, 48.86006630017407], [2.332488456309771, 48.858768403850696], [2.332243643098427, 48.85861566098893]]}";48.8593013232, 2.33279731505
1879;3295.0;31;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.343393280070381, 48.860092171932465], [2.3423106175076, 48.86044484573845]]}";48.8602685088, 2.34285194879
1893;3313.0;5588;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.316788546065401, 48.846822455446734], [2.319200187451035, 48.847746370878525], [2.320598435659431, 48.84840128817188]]}";48.8475797852, 2.31870713059
1894;3316.0;97;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.331964227111433, 48.852446395021275], [2.333110287567221, 48.852643664858014]]}";48.8525450299, 2.33253725734
1904;3329.0;5593;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.326691739914158, 48.85135710451827], [2.324108494381606, 48.85029387693503]]}";48.8508254907, 2.32540011715
1905;3332.0;347;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.326922069592758, 48.851567022659616], [2.326873385566271, 48.85172151922973]]}";48.8516442709, 2.32689772758
1907;3343.0;5550;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.279819523252729, 48.87851818392822], [2.280968547008746, 48.87817349988746]]}";48.8783458419, 2.28039403513
1911;3362.0;822;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.359872109146723, 48.817453742845764], [2.360101897397305, 48.81636631996244]]}";48.8169100314, 2.35998700327
1914;3365.0;838;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.365496193752627, 48.818957531842294], [2.366847311847402, 48.81716336902399]]}";48.8180604504, 2.3661717528
1923;3380.0;771;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.325096328663756, 48.82203510137197], [2.32414596920212, 48.82060075296347]]}";48.8213179272, 2.32462114893
1925;3390.0;746;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.317752788557468, 48.82385955022691], [2.319269572028265, 48.8245310087831]]}";48.8241952795, 2.31851118029
1927;3393.0;724;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.319269572028265, 48.8245310087831], [2.321260315711348, 48.82406572672324]]}";48.8242983678, 2.32026494387
1930;3410.0;1127;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.2884215682931233, 48.83276709806469], [2.290137135429093, 48.83385868329073]]}";48.8333128907, 2.28927935186
1932;3413.0;1034;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.278200402755426, 48.83623136656353], [2.274475539392718, 48.83703313054462]]}";48.8366322486, 2.27633797107
1435;1810.0;6674;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.373289000091138, 48.89373021673404], [2.3750711980764763, 48.892148200920914]]}";48.8929392088, 2.37418009908
1439;1928.0;6143;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.304703230620671, 48.887689732541126], [2.304051106883103, 48.89002262248171]]}";48.8888561775, 2.30437716875
1456;1945.0;237;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.320692055546102, 48.873506225364714], [2.321966272355676, 48.87172915080941]]}";48.8726176881, 2.32132916395
1458;1947.0;6072;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.318786252073624, 48.875613590894076], [2.3197524863138153, 48.87483668833637]]}";48.8752251396, 2.31926936919
1466;1955.0;6801;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.307177677444005, 48.88515020626344], [2.308602973980931, 48.88399677737571]]}";48.8845734918, 2.30789032571
1473;2044.0;4345;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.310238139620426, 48.86679150611247], [2.310167570855014, 48.86824523814091]]}";48.8675183721, 2.31020285524
1476;2057.0;4449;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.295129604514181, 48.87309185479436], [2.295225372513096, 48.872287441369316]]}";48.8726896481, 2.29517748851
1482;2064.0;6570;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.290504519454598, 48.86392787585339], [2.287926444502633, 48.863245085285904]]}";48.8635864806, 2.28921548198
1485;2067.0;4647;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3013679713465622, 48.864763262358615], [2.299899179906846, 48.86517925143708]]}";48.8649712569, 2.30063357563
1487;2089.0;5923;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.2816611392998603, 48.86367561752524], [2.277517942865917, 48.86412942068266]]}";48.8639025191, 2.27958954108
1493;2097.0;4571;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.264575853048334, 48.85743115485454], [2.262961733666777, 48.85786987737293]]}";48.8576505161, 2.26376879336
1499;2141.0;1074;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.26762906720582, 48.83666894760329], [2.266412978627374, 48.83557994522347]]}";48.8361244464, 2.26702102292
1503;2145.0;1075;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.266909069267446, 48.835394107783074], [2.267862064991356, 48.83641906141654]]}";48.8359065846, 2.26738556713
1504;2147.0;4658;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.2619846881184262, 48.83459943300581], [2.263942978685292, 48.836578324181424]]}";48.8355888786, 2.2629638334
1505;2154.0;4652;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.256184657501536, 48.839992558732234], [2.256843810640535, 48.838495156649834]]}";48.8392438577, 2.25651423407
1506;2155.0;4591;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.255926578620988, 48.842467239428686], [2.255883315794013, 48.842179575887286], [2.255946751831027, 48.8414598211027], [2.256184657501536, 48.839992558732234]]}";48.8412281114, 2.25600344915
1511;2162.0;5168;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.254066636116901, 48.83840407757397], [2.254699601148532, 48.83834227601085]]}";48.8383731768, 2.25438311863
1512;2164.0;4677;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.25400538479727, 48.838658159538475], [2.253262141173414, 48.838604625647726], [2.25237693429781, 48.83867355290476]]}";48.8386355773, 2.25319107165
1521;2214.0;5571;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.326993374444914, 48.847010232557615], [2.327174013738015, 48.8471018052633], [2.327878673698311, 48.84731577227007]]}";48.8471758376, 2.3274308679
1522;2222.0;582;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.340681963284097, 48.84758205790156], [2.340470896254931, 48.84756506492935], [2.340358625300227, 48.84749183886943], [2.340382359521374, 48.847317417496356], [2.3405140844943872, 48.846990025702056]]}";48.8473632715, 2.3404584884
1537;2251.0;1163;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.306361609829632, 48.82909558225542], [2.30558443896849, 48.82829558573161], [2.305299483769987, 48.82782073079428]]}";48.8284840961, 2.30579682602
1544;2280.0;5759;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.312776755867961, 48.84299710934951], [2.311109277232688, 48.845126374762074]]}";48.8440617421, 2.31194301655
1545;2281.0;5761;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.313359852771635, 48.84227330115574], [2.312776755867961, 48.84299710934951]]}";48.8426352053, 2.31306830432
1546;2282.0;5763;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.313977890082003, 48.84153775012689], [2.313750271400407, 48.84176192485889], [2.313359852771635, 48.84227330115574]]}";48.8418955846, 2.31365759493
1551;2287.0;5766;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.31475090190535, 48.84027775008651], [2.314962176301306, 48.840261614063344], [2.316423886495816, 48.8389356550333]]}";48.8396636971, 2.31561192787
1554;2290.0;5760;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.312318363668422, 48.84285641619175], [2.3129601766438173, 48.8420745208904]]}";48.8424654685, 2.31263927016
1555;2291.0;5758;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3106712395114632, 48.8449930884952], [2.312318363668422, 48.84285641619175]]}";48.8439247523, 2.31149480159
1556;2292.0;6597;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.310292056523551, 48.86112014546658], [2.310399903503265, 48.86256033645556]]}";48.861840241, 2.31034598001
1562;2299.0;6587;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.31508304530694, 48.85789765204082], [2.314870552497917, 48.85612277289305]]}";48.8570102125, 2.3149767989
496;546.0;5732;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.319223041037164, 48.83052154139234], [2.322595283181981, 48.829277042333295]]}";48.8298992919, 2.32090916211
498;548.0;702;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.326787500681726, 48.8278745579636], [2.326278906918902, 48.828030817024555], [2.322631078363696, 48.8293216967346]]}";48.8285887923, 2.32470620528
507;558.0;4987;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.353631692464049, 48.82594013420982], [2.357084786052741, 48.82613217919494]]}";48.8260361567, 2.35535823926
514;565.0;5009;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.372979798820781, 48.82844830234826], [2.375505533841957, 48.82982104235156]]}";48.8291346723, 2.37424266633
515;566.0;5016;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.375505533841957, 48.82982104235156], [2.376726556384232, 48.83046475056693]]}";48.8301428965, 2.37611604511
516;567.0;6440;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.376797417987174, 48.83050380533031], [2.37766964769382, 48.83099092460871]]}";48.830747365, 2.37723353284
519;570.0;5018;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.379750404642661, 48.83225993877182], [2.379668788705872, 48.83220736921985], [2.378631356168491, 48.83164106037145]]}";48.8319477021, 2.37919254191
522;573.0;5023;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.372882376582536, 48.82851825192853], [2.371311522418226, 48.827730509507845]]}";48.8281243807, 2.3720969495
536;587.0;4779;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.352012389957754, 48.83672103719942], [2.354513596885397, 48.837528484003634]]}";48.8371247606, 2.35326299342
3140;8956.0;1956;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.332333345921842, 48.871192666239594], [2.333027826720686, 48.87297319939638]]}";48.8720829328, 2.33268058632
3143;8959.0;6216;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.372582869788306, 48.84456977200918], [2.372582871150857, 48.84456977201633], [2.374300809554417, 48.845849769617374]]}";48.8452097704, 2.37344183981
3147;8963.0;531;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.353772566429849, 48.86594930734483], [2.353310090626832, 48.86483534795029]]}";48.8653923276, 2.35354132853
3151;8967.0;213;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.346045690131548, 48.86044019499894], [2.346377472205352, 48.86002868488899], [2.346779963425517, 48.859574230877755], [2.3468071581346113, 48.85948834936345], [2.346788121199365, 48.859409625229546]]}";48.8599361358, 2.34645858416
3170;8990.0;5787;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.331192396914285, 48.83792290367796], [2.330631483489817, 48.83935354446795]]}";48.8386382241, 2.3309119402
3171;8991.0;766;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.323949149838252, 48.82018574249574], [2.325453897135691, 48.819832361194784]]}";48.8200090518, 2.32470152349
3175;8998.0;6090;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.343417718458646, 48.8168488492376], [2.3432642206470993, 48.81679241530112], [2.343069671607386, 48.81672723215957], [2.342771326108156, 48.81668867736827], [2.342400824202352, 48.81669169206364], [2.341088588879273, 48.81677717444563]]}";48.8167322876, 2.34226202218
3178;9001.0;827;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.36050271261663, 48.816350045043876], [2.360101897397305, 48.81636631996244]]}";48.8163581825, 2.36030230501
3187;9010.0;770;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.325375707146272, 48.820379467203814], [2.324551977665399, 48.820559800264846], [2.32414596920212, 48.82060075296347]]}";48.8205057159, 2.32476332502
3190;9013.0;6198;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.387338154699089, 48.82457365101765], [2.388555362881128, 48.82504457813193]]}";48.8248091146, 2.38794675879
3193;9016.0;976;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.387682636943107, 48.82591560106319], [2.387320000611772, 48.8261050582834], [2.387129632889077, 48.82619815810117], [2.386906631194079, 48.82623038537046], [2.386699079071966, 48.826258282733086]]}";48.826128625, 2.38720416198
3194;9017.0;980;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.386699079071966, 48.826258282733086], [2.386156040758491, 48.826255450716054], [2.385788355438744, 48.82625908499222], [2.385545987965044, 48.826209301704615], [2.38499905448666, 48.82602829486683]]}";48.8262078524, 2.38583884124
3209;9034.0;1576;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.357442771317863, 48.87486217646254], [2.3583542837302263, 48.876090717545814]]}";48.875476447, 2.35789852752
3211;9038.0;5901;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3559286129160872, 48.87643346989803], [2.356328913131253, 48.87641177080313], [2.3583542837302263, 48.876090717545814]]}";48.8762792684, 2.35714327014
3215;9043.0;1797;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.358480538687019, 48.901181772048666], [2.358648673511408, 48.89916110680316], [2.358892299069271, 48.89862697911468]]}";48.8998846335, 2.3586108311
3217;9047.0;6945;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.383928118065054, 48.90044357184414], [2.383411356039741, 48.90058338883807], [2.382758223968313, 48.900594236441556], [2.38225461991787, 48.90055295156028], [2.380836794094998, 48.90037374188186]]}";48.900516022, 2.38238717976
3219;9049.0;6232;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.384054184694393, 48.83192249146395], [2.386110148398722, 48.83025401074308]]}";48.8310882511, 2.38508216655
3223;9055.0;4240;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.295937594098032, 48.8864191549055], [2.297493840968404, 48.8870305254908]]}";48.8867248402, 2.29671571753
3224;9056.0;4240;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.297493840968404, 48.8870305254908], [2.297944356934479, 48.88720750423783]]}";48.8871190149, 2.29771909895
3233;9068.0;4632;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.2652164398723302, 48.84093154167225], [2.263865166459445, 48.84153380161196]]}";48.8412326716, 2.26454080317
3244;9079.0;6950;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.287164326476051, 48.8855394031661], [2.286116808618565, 48.884682628163155]]}";48.8851110157, 2.28664056755
3245;9080.0;5247;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.283558905982077, 48.878218609606975], [2.283030706991944, 48.878395266859854], [2.282626685402886, 48.87853786419278], [2.2821568155972782, 48.878590459573495], [2.281717168963112, 48.878550489994566], [2.281126033856008, 48.87839819442737]]}";48.8784696958, 2.28235079569
3250;9086.0;5252;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.2855603008111, 48.88179001359091], [2.285631665581528, 48.88167007663602], [2.285631666274658, 48.881571714315186], [2.285202151695329, 48.880801983183524]]}";48.8812927141, 2.28545810676
3254;9090.0;4605;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.257327192199149, 48.847991799959665], [2.25632615199889, 48.8479652983249], [2.254437130762389, 48.847965073103126], [2.253834986618291, 48.84809186156493]]}";48.8479801104, 2.25557577165
3258;9096.0;6033;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.316291726810869, 48.87516732047722], [2.315753506203647, 48.875336387767504]]}";48.8752518541, 2.31602261651
3260;9098.0;6878;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.35890795969676, 48.902148847172995], [2.358825102566059, 48.90270805160066]]}";48.9024284494, 2.35886653113
3264;9102.0;6158;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.359135973154027, 48.90119346561503], [2.359086332319666, 48.90136818671551], [2.35890795969676, 48.902148847172995]]}";48.901670198, 2.3590182244
3268;9106.0;1484;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.407965984269517, 48.87960433170924], [2.407118544458892, 48.880124424156975], [2.4067615721982643, 48.880294193445515]]}";48.8799624974, 2.40737096014
3272;9110.0;6605;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.409359415042176, 48.87793372666558], [2.409482625432053, 48.87797166293118]]}";48.8779526948, 2.40942102024
3273;9113.0;6608;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.409215225947602, 48.87807191469658], [2.409359415042176, 48.87793372666558]]}";48.8780028207, 2.40928732049
3291;9131.0;6932;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3737579781938543, 48.90020820857861], [2.376075452807596, 48.900261876411435]]}";48.9002350425, 2.3749167155
3298;9138.0;6927;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.291122455065961, 48.88731495991363], [2.292386750734395, 48.888225176640255]]}";48.8877700683, 2.2917546029
3300;9140.0;6928;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.302701426379702, 48.89258265316641], [2.303271512730945, 48.893078341851286]]}";48.8928304975, 2.30298646956
3303;9143.0;6952;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.263995127975633, 48.86191890643409], [2.263923122769273, 48.86134866225512]]}";48.8616337843, 2.26395912537
3313;9153.0;6959;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.362372052854024, 48.81593076943652], [2.363671329975038, 48.816212309744266]]}";48.8160715396, 2.36302169141
3150;8966.0;118;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.333110287567221, 48.852643664858014], [2.333304691276355, 48.85342975007076], [2.333154877104012, 48.853785436800415]]}";48.8532209763, 2.33321468566
129;146.0;1751;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.392522893569652, 48.89699837380573], [2.391898924693913, 48.897182969598184], [2.3909444739788412, 48.89739236309257], [2.388909639695262, 48.89756953056067], [2.387069267056872, 48.89812342567794], [2.382895585432879, 48.8989721939938]]}";48.8979685512, 2.38771041556
130;147.0;1749;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.382895585432879, 48.8989721939938], [2.381459116926862, 48.89894892703033]]}";48.8989605605, 2.38217735118
132;149.0;1724;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3703026582621582, 48.8987741791894], [2.368341948686142, 48.89874862233619]]}";48.8987614008, 2.36932230347
134;152.0;1746;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3763382986517723, 48.898684540213345], [2.378869540869621, 48.89873457206739]]}";48.8987095561, 2.37760391976
