id_arc_trafic;horodate;debit;taux
807;2016-03-16T00:00:00+01:00;;5.8
807;2016-03-16T02:00:00+01:00;;4.8
807;2016-03-17T22:00:00+01:00;;8.5
807;2016-03-18T05:00:00+01:00;;4.1
807;2016-03-19T01:00:00+01:00;;9.5
807;2016-03-20T01:00:00+01:00;;10.6
807;2016-03-20T02:00:00+01:00;;11.8
807;2016-03-20T18:00:00+01:00;;8.8
807;2016-03-21T05:00:00+01:00;;0.7
807;2016-03-22T13:00:00+01:00;;11.8
807;2016-03-24T23:00:00+01:00;;7.7
807;2016-03-25T05:00:00+01:00;;4.6
807;2016-03-25T21:00:00+01:00;;9.0
807;2016-03-26T08:00:00+01:00;;2.6
807;2016-03-26T20:00:00+01:00;;10.0
807;2016-03-27T11:00:00+02:00;;2.0
807;2016-03-27T21:00:00+02:00;;7.4
807;2016-03-28T01:00:00+02:00;;4.8
807;2016-03-28T09:00:00+02:00;;1.3
807;2016-03-29T01:00:00+02:00;;4.2
807;2016-03-29T05:00:00+02:00;;1.2
807;2016-03-29T12:00:00+02:00;;18.9
807;2016-03-30T00:00:00+02:00;;6.5
702;2016-03-13T00:00:00+01:00;;
702;2016-03-14T01:00:00+01:00;;
702;2016-03-15T02:00:00+01:00;;
702;2016-03-15T11:00:00+01:00;;
702;2016-03-16T05:00:00+01:00;;
702;2016-03-16T10:00:00+01:00;;
702;2016-03-16T16:00:00+01:00;;
702;2016-03-19T19:00:00+01:00;;
702;2016-03-21T08:00:00+01:00;;
702;2016-03-21T19:00:00+01:00;;
702;2016-03-21T22:00:00+01:00;;
702;2016-03-22T12:00:00+01:00;;
702;2016-03-26T07:00:00+01:00;;
702;2016-03-26T17:00:00+01:00;;
702;2016-03-27T20:00:00+02:00;;
702;2016-03-30T09:00:00+02:00;;
702;2016-03-31T00:00:00+02:00;;
702;2016-03-31T01:00:00+02:00;;
702;2016-03-31T18:00:00+02:00;;
703;2016-03-01T23:00:00+01:00;;
703;2016-03-02T00:00:00+01:00;;
703;2016-03-02T16:00:00+01:00;;
703;2016-03-03T20:00:00+01:00;;
703;2016-03-04T14:00:00+01:00;;
703;2016-03-05T20:00:00+01:00;;
703;2016-03-07T12:00:00+01:00;;
703;2016-03-10T06:00:00+01:00;;
703;2016-03-11T06:00:00+01:00;;
703;2016-03-11T11:00:00+01:00;;
703;2016-03-12T04:00:00+01:00;;
703;2016-03-12T06:00:00+01:00;;
703;2016-03-14T06:00:00+01:00;;
703;2016-03-14T09:00:00+01:00;;
703;2016-03-15T04:00:00+01:00;;
703;2016-03-15T08:00:00+01:00;;
703;2016-03-17T01:00:00+01:00;;
703;2016-03-17T07:00:00+01:00;;
703;2016-03-17T17:00:00+01:00;;
703;2016-03-18T07:00:00+01:00;;
703;2016-03-18T14:00:00+01:00;;
703;2016-03-18T17:00:00+01:00;;
703;2016-03-18T22:00:00+01:00;;
703;2016-03-19T04:00:00+01:00;;
703;2016-03-19T11:00:00+01:00;;
703;2016-03-19T23:00:00+01:00;;
703;2016-03-21T17:00:00+01:00;;
703;2016-03-21T19:00:00+01:00;;
703;2016-03-22T15:00:00+01:00;;
703;2016-03-24T22:00:00+01:00;;
703;2016-03-26T12:00:00+01:00;;
703;2016-03-27T06:00:00+02:00;;
703;2016-03-27T07:00:00+02:00;;
703;2016-03-27T13:00:00+02:00;;
703;2016-03-28T00:00:00+02:00;;
703;2016-03-28T06:00:00+02:00;;
703;2016-03-30T02:00:00+02:00;;
170;2016-02-05T22:00:00+01:00;;
170;2016-02-06T22:00:00+01:00;;
170;2016-02-07T00:00:00+01:00;;
170;2016-02-07T09:00:00+01:00;;
170;2016-02-07T10:00:00+01:00;;
170;2016-02-07T12:00:00+01:00;;
170;2016-02-08T16:00:00+01:00;;
170;2016-02-11T08:00:00+01:00;;
170;2016-02-11T11:00:00+01:00;;
170;2016-02-12T19:00:00+01:00;;
170;2016-02-12T20:00:00+01:00;;
170;2016-02-12T21:00:00+01:00;;
170;2016-02-12T22:00:00+01:00;;
170;2016-02-13T00:00:00+01:00;;
170;2016-02-14T23:00:00+01:00;;
170;2016-02-15T05:00:00+01:00;;
170;2016-02-15T11:00:00+01:00;;
170;2016-02-15T18:00:00+01:00;;
170;2016-02-16T18:00:00+01:00;;
170;2016-02-17T21:00:00+01:00;;
170;2016-02-21T05:00:00+01:00;;
170;2016-02-21T20:00:00+01:00;;
170;2016-02-21T21:00:00+01:00;;
170;2016-02-22T01:00:00+01:00;;
170;2016-02-23T21:00:00+01:00;;
170;2016-02-24T01:00:00+01:00;;
170;2016-02-24T17:00:00+01:00;;
170;2016-02-24T18:00:00+01:00;;
170;2016-02-26T07:00:00+01:00;;
170;2016-02-28T17:00:00+01:00;;
176;2016-02-02T00:00:00+01:00;;6.1
176;2016-02-02T04:00:00+01:00;;2.1
176;2016-02-04T00:00:00+01:00;;6.5
176;2016-02-06T05:00:00+01:00;;4.6
176;2016-02-06T07:00:00+01:00;;3.7
176;2016-02-07T07:00:00+01:00;;3.6
176;2016-02-07T10:00:00+01:00;;3.6
176;2016-02-07T13:00:00+01:00;;6.6
176;2016-02-07T15:00:00+01:00;;9.1
176;2016-02-07T19:00:00+01:00;;21.8
176;2016-02-10T19:00:00+01:00;;15.6
176;2016-02-11T00:00:00+01:00;;6.6
176;2016-02-11T09:00:00+01:00;;23.5
176;2016-02-11T17:00:00+01:00;;34.0
176;2016-02-12T12:00:00+01:00;;47.5
176;2016-02-13T06:00:00+01:00;;4.0
176;2016-02-13T15:00:00+01:00;;30.3
176;2016-02-14T17:00:00+01:00;;8.9
176;2016-02-15T20:00:00+01:00;;13.8
176;2016-02-16T12:00:00+01:00;;18.9
176;2016-02-16T13:00:00+01:00;;23.8
176;2016-02-17T01:00:00+01:00;;6.4
176;2016-02-17T21:00:00+01:00;;14.3
176;2016-02-18T12:00:00+01:00;;37.4
176;2016-02-18T21:00:00+01:00;;31.7
176;2016-02-20T00:00:00+01:00;;9.4
176;2016-02-20T21:00:00+01:00;;16.6
176;2016-02-21T08:00:00+01:00;;3.3
176;2016-02-21T15:00:00+01:00;;7.5
176;2016-02-21T17:00:00+01:00;;10.4
176;2016-02-23T02:00:00+01:00;;3.8
176;2016-02-23T04:00:00+01:00;;1.8
176;2016-02-23T15:00:00+01:00;;10.9
176;2016-02-24T19:00:00+01:00;;15.0
176;2016-02-25T09:00:00+01:00;;34.4
176;2016-02-25T11:00:00+01:00;;23.0
176;2016-02-25T15:00:00+01:00;;12.9
176;2016-02-25T16:00:00+01:00;;22.2
176;2016-02-26T06:00:00+01:00;;2.4
176;2016-02-26T12:00:00+01:00;;13.1
176;2016-02-26T16:00:00+01:00;;16.2
176;2016-02-27T06:00:00+01:00;;3.5
176;2016-02-27T10:00:00+01:00;;7.0
176;2016-02-27T21:00:00+01:00;;17.2
176;2016-02-28T05:00:00+01:00;;5.0
176;2016-03-01T00:00:00+01:00;;5.6
178;2016-02-03T14:00:00+01:00;;
178;2016-02-03T23:00:00+01:00;;
178;2016-02-04T11:00:00+01:00;;
178;2016-02-04T20:00:00+01:00;;
178;2016-02-05T06:00:00+01:00;;
178;2016-02-08T18:00:00+01:00;;
178;2016-02-09T06:00:00+01:00;;
178;2016-02-09T13:00:00+01:00;;
178;2016-02-10T09:00:00+01:00;;
178;2016-02-11T01:00:00+01:00;;
178;2016-02-11T22:00:00+01:00;;
178;2016-02-12T04:00:00+01:00;;
178;2016-02-13T06:00:00+01:00;;
178;2016-02-14T17:00:00+01:00;;
178;2016-02-15T02:00:00+01:00;;
178;2016-02-16T11:00:00+01:00;;
178;2016-02-17T04:00:00+01:00;;
178;2016-02-17T09:00:00+01:00;;
178;2016-02-17T11:00:00+01:00;;
178;2016-02-18T03:00:00+01:00;;
178;2016-02-18T05:00:00+01:00;;
178;2016-02-18T11:00:00+01:00;;
178;2016-02-19T05:00:00+01:00;;
178;2016-02-21T06:00:00+01:00;;
5617;2016-02-26T02:00:00+01:00;;1.9
5617;2016-02-26T11:00:00+01:00;;46.9
5617;2016-02-26T18:00:00+01:00;;8.5
5617;2016-02-27T10:00:00+01:00;;5.0
5617;2016-02-27T18:00:00+01:00;;8.6
5617;2016-02-28T07:00:00+01:00;;1.4
5617;2016-02-28T16:00:00+01:00;;6.3
5617;2016-02-28T21:00:00+01:00;;7.1
5617;2016-02-29T15:00:00+01:00;;6.5
5617;2016-02-29T16:00:00+01:00;;5.6
5617;2016-02-29T21:00:00+01:00;;7.4
5618;2016-02-01T11:00:00+01:00;;11.1
5618;2016-02-01T17:00:00+01:00;;14.5
5618;2016-02-02T13:00:00+01:00;;9.7
5618;2016-02-02T19:00:00+01:00;;19.8
5618;2016-02-03T19:00:00+01:00;;8.9
5618;2016-02-04T03:00:00+01:00;;1.7
5618;2016-02-04T18:00:00+01:00;;21.7
5618;2016-02-04T21:00:00+01:00;;28.8
5618;2016-02-06T13:00:00+01:00;;8.2
5618;2016-02-06T18:00:00+01:00;;9.5
5618;2016-02-06T21:00:00+01:00;;14.4
5618;2016-02-07T05:00:00+01:00;;3.6
5618;2016-02-07T06:00:00+01:00;;3.2
5618;2016-02-07T07:00:00+01:00;;2.2
5618;2016-02-07T11:00:00+01:00;;3.7
5618;2016-02-08T07:00:00+01:00;;1.1
5618;2016-02-08T21:00:00+01:00;;17.5
5618;2016-02-09T10:00:00+01:00;;19.5
5618;2016-02-10T01:00:00+01:00;;5.1
5618;2016-02-10T08:00:00+01:00;;2.2
5618;2016-02-12T05:00:00+01:00;;1.0
5618;2016-02-13T03:00:00+01:00;;3.9
5618;2016-02-13T06:00:00+01:00;;2.4
5618;2016-02-13T22:00:00+01:00;;10.6
5618;2016-02-14T03:00:00+01:00;;5.3
5618;2016-02-14T11:00:00+01:00;;3.9
5618;2016-02-14T20:00:00+01:00;;15.1
5618;2016-02-16T03:00:00+01:00;;1.4
5618;2016-02-17T00:00:00+01:00;;6.6
5618;2016-02-18T13:00:00+01:00;;10.4
5618;2016-02-18T23:00:00+01:00;;6.8
5618;2016-02-19T02:00:00+01:00;;5.3
5618;2016-02-19T04:00:00+01:00;;1.7
5618;2016-02-19T10:00:00+01:00;;12.8
5618;2016-02-19T12:00:00+01:00;;10.1
5618;2016-02-20T08:00:00+01:00;;3.0
5618;2016-02-20T09:00:00+01:00;;3.4
5618;2016-02-20T12:00:00+01:00;;8.8
5618;2016-02-21T19:00:00+01:00;;24.1
5618;2016-02-22T08:00:00+01:00;;3.3
5618;2016-02-22T12:00:00+01:00;;5.1
5618;2016-02-23T18:00:00+01:00;;27.3
5618;2016-02-24T12:00:00+01:00;;10.7
5618;2016-02-25T03:00:00+01:00;;2.3
5618;2016-02-25T20:00:00+01:00;;23.2
5618;2016-02-26T09:00:00+01:00;;8.5
5618;2016-02-26T18:00:00+01:00;;27.7
5618;2016-02-27T05:00:00+01:00;;2.0
5618;2016-02-28T16:00:00+01:00;;11.1
5618;2016-02-29T18:00:00+01:00;;16.3
5619;2016-02-01T06:00:00+01:00;;0.8
5619;2016-02-02T04:00:00+01:00;;0.7
5619;2016-02-02T23:00:00+01:00;;3.9
5619;2016-02-04T23:00:00+01:00;;3.6
5619;2016-02-05T01:00:00+01:00;;2.4
5619;2016-02-05T09:00:00+01:00;;16.5
5619;2016-02-05T18:00:00+01:00;;5.9
5619;2016-02-06T19:00:00+01:00;;6.3
5619;2016-02-06T20:00:00+01:00;;5.9
5619;2016-02-07T04:00:00+01:00;;1.5
5619;2016-02-07T17:00:00+01:00;;6.5
5619;2016-02-07T19:00:00+01:00;;6.5
5619;2016-02-07T20:00:00+01:00;;4.3
5619;2016-02-08T00:00:00+01:00;;2.8
5619;2016-02-08T19:00:00+01:00;;5.0
5619;2016-02-09T16:00:00+01:00;;7.3
5619;2016-02-09T17:00:00+01:00;;8.4
5619;2016-02-09T19:00:00+01:00;;4.9
5619;2016-02-11T07:00:00+01:00;;2.5
5619;2016-02-13T02:00:00+01:00;;2.5
5619;2016-02-13T07:00:00+01:00;;2.1
5619;2016-02-15T15:00:00+01:00;;6.7
5619;2016-02-16T04:00:00+01:00;;0.4
5619;2016-02-17T16:00:00+01:00;;17.2
5619;2016-02-18T08:00:00+01:00;;5.7
5619;2016-02-18T10:00:00+01:00;;20.1
5619;2016-02-19T04:00:00+01:00;;1.0
5619;2016-02-19T06:00:00+01:00;;0.9
5619;2016-02-19T09:00:00+01:00;;8.0
5619;2016-02-19T11:00:00+01:00;;4.4
5619;2016-02-19T21:00:00+01:00;;6.2
5619;2016-02-21T06:00:00+01:00;;1.4
5619;2016-02-22T14:00:00+01:00;;3.8
5619;2016-02-22T19:00:00+01:00;;5.3
5619;2016-02-23T05:00:00+01:00;;0.2
5619;2016-02-24T18:00:00+01:00;;5.5
5619;2016-02-25T23:00:00+01:00;;3.1
5619;2016-02-26T22:00:00+01:00;;6.2
5619;2016-02-26T23:00:00+01:00;;3.4
98;2016-02-26T06:00:00+01:00;;
98;2016-02-26T11:00:00+01:00;;
98;2016-02-27T04:00:00+01:00;;
98;2016-02-27T16:00:00+01:00;;
98;2016-02-27T23:00:00+01:00;;
98;2016-02-28T11:00:00+01:00;;
98;2016-02-29T20:00:00+01:00;;
98;2016-02-29T22:00:00+01:00;;
99;2016-02-01T17:00:00+01:00;;3.9
99;2016-02-02T01:00:00+01:00;;1.6
99;2016-02-03T05:00:00+01:00;;0.6
99;2016-02-03T07:00:00+01:00;;0.7
99;2016-02-03T22:00:00+01:00;;4.3
99;2016-02-03T23:00:00+01:00;;2.7
99;2016-02-04T15:00:00+01:00;;4.7
99;2016-02-06T05:00:00+01:00;;2.3
99;2016-02-06T07:00:00+01:00;;1.7
99;2016-02-06T18:00:00+01:00;;13.4
99;2016-02-06T21:00:00+01:00;;6.3
99;2016-02-07T08:00:00+01:00;;0.9
99;2016-02-08T16:00:00+01:00;;3.9
99;2016-02-09T06:00:00+01:00;;0.5
99;2016-02-10T20:00:00+01:00;;6.4
99;2016-02-11T04:00:00+01:00;;1.1
99;2016-02-12T07:00:00+01:00;;1.0
99;2016-02-12T10:00:00+01:00;;11.2
99;2016-02-12T12:00:00+01:00;;6.3
99;2016-02-13T08:00:00+01:00;;1.1
99;2016-02-14T02:00:00+01:00;;3.8
99;2016-02-14T23:00:00+01:00;;2.3
99;2016-02-15T22:00:00+01:00;;2.7
99;2016-02-16T09:00:00+01:00;;5.5
99;2016-02-16T12:00:00+01:00;;4.4
99;2016-02-17T20:00:00+01:00;;7.9
99;2016-02-18T23:00:00+01:00;;2.3
99;2016-02-19T05:00:00+01:00;;0.7
99;2016-02-19T15:00:00+01:00;;4.0
99;2016-02-20T07:00:00+01:00;;1.6
99;2016-02-21T02:00:00+01:00;;3.5
99;2016-02-21T13:00:00+01:00;;3.7
99;2016-02-21T14:00:00+01:00;;3.5
99;2016-02-22T05:00:00+01:00;;0.5
99;2016-02-23T11:00:00+01:00;;8.1
99;2016-02-24T03:00:00+01:00;;1.5
99;2016-02-24T09:00:00+01:00;;6.5
99;2016-02-24T17:00:00+01:00;;4.1
99;2016-02-25T06:00:00+01:00;;0.6
99;2016-02-26T00:00:00+01:00;;2.5
99;2016-02-26T04:00:00+01:00;;1.3
99;2016-02-28T02:00:00+01:00;;3.1
99;2016-02-28T11:00:00+01:00;;1.5
99;2016-02-28T21:00:00+01:00;;3.9
99;2016-02-29T08:00:00+01:00;;1.7
100;2016-02-01T05:00:00+01:00;;0.5
100;2016-02-01T06:00:00+01:00;;0.3
100;2016-02-02T06:00:00+01:00;;0.6
100;2016-02-03T19:00:00+01:00;;4.3
100;2016-02-04T05:00:00+01:00;;0.5
100;2016-02-05T16:00:00+01:00;;4.6
100;2016-02-05T20:00:00+01:00;;4.9
100;2016-02-05T21:00:00+01:00;;7.6
100;2016-02-06T23:00:00+01:00;;4.1
100;2016-02-08T01:00:00+01:00;;1.7
100;2016-02-08T05:00:00+01:00;;0.5
100;2016-02-08T23:00:00+01:00;;2.1
100;2016-02-09T08:00:00+01:00;;1.8
100;2016-02-10T06:00:00+01:00;;0.6
100;2016-02-11T19:00:00+01:00;;4.4
100;2016-02-14T06:00:00+01:00;;2.0
100;2016-02-14T15:00:00+01:00;;3.0
100;2016-02-14T19:00:00+01:00;;6.3
100;2016-02-18T04:00:00+01:00;;1.1
100;2016-02-19T02:00:00+01:00;;2.9
100;2016-02-21T09:00:00+01:00;;1.2
100;2016-02-22T16:00:00+01:00;;3.9
100;2016-02-22T22:00:00+01:00;;2.4
100;2016-02-23T07:00:00+01:00;;0.9
100;2016-02-23T21:00:00+01:00;;3.5
100;2016-02-24T00:00:00+01:00;;2.2
100;2016-02-25T11:00:00+01:00;;6.9
100;2016-02-26T09:00:00+01:00;;4.6
100;2016-02-26T19:00:00+01:00;;5.8
100;2016-02-28T00:00:00+01:00;;2.8
100;2016-02-28T12:00:00+01:00;;1.9
100;2016-02-28T13:00:00+01:00;;3.1
100;2016-02-29T22:00:00+01:00;;3.0
101;2016-02-01T22:00:00+01:00;;2.5
101;2016-02-01T23:00:00+01:00;;1.2
101;2016-02-02T15:00:00+01:00;;2.2
101;2016-02-02T17:00:00+01:00;;1.8
101;2016-02-03T03:00:00+01:00;;0.6
101;2016-02-03T16:00:00+01:00;;9.3
101;2016-02-04T11:00:00+01:00;;7.1
101;2016-02-04T18:00:00+01:00;;3.1
101;2016-02-05T04:00:00+01:00;;0.6
101;2016-02-05T16:00:00+01:00;;3.7
101;2016-02-06T04:00:00+01:00;;1.7
101;2016-02-06T06:00:00+01:00;;0.6
101;2016-02-06T11:00:00+01:00;;2.4
101;2016-02-07T03:00:00+01:00;;2.7
5330;2016-08-25T06:00:00+02:00;;0.2
5330;2016-08-25T07:00:00+02:00;;0.3
5330;2016-08-27T09:00:00+02:00;;7.9
5330;2016-08-27T20:00:00+02:00;;19.4
5330;2016-08-28T18:00:00+02:00;;17.2
5330;2016-08-30T00:00:00+02:00;;14.4
5330;2016-08-30T12:00:00+02:00;;18.8
5330;2016-08-30T15:00:00+02:00;;22.7
5330;2016-08-31T02:00:00+02:00;;12.1
5331;2016-08-01T04:00:00+02:00;;5.4
5331;2016-08-01T08:00:00+02:00;;6.6
5331;2016-08-01T09:00:00+02:00;;12.5
5331;2016-08-01T15:00:00+02:00;;21.1
5331;2016-08-03T12:00:00+02:00;;12.6
5331;2016-08-03T18:00:00+02:00;;16.4
5331;2016-08-04T00:00:00+02:00;;10.9
5331;2016-08-04T21:00:00+02:00;;15.8
5331;2016-08-05T21:00:00+02:00;;16.9
5331;2016-08-06T14:00:00+02:00;;12.0
5331;2016-08-07T03:00:00+02:00;;9.8
5331;2016-08-07T07:00:00+02:00;;4.2
5331;2016-08-08T06:00:00+02:00;;2.8
5331;2016-08-08T13:00:00+02:00;;12.1
5331;2016-08-09T16:00:00+02:00;;11.3
5331;2016-08-09T17:00:00+02:00;;15.6
5331;2016-08-10T13:00:00+02:00;;11.8
5331;2016-08-11T07:00:00+02:00;;4.4
5331;2016-08-11T10:00:00+02:00;;11.7
5331;2016-08-12T21:00:00+02:00;;15.1
5331;2016-08-13T03:00:00+02:00;;8.6
5331;2016-08-13T21:00:00+02:00;;12.5
5331;2016-08-14T04:00:00+02:00;;7.2
5331;2016-08-16T04:00:00+02:00;;4.5
5331;2016-08-16T11:00:00+02:00;;12.3
5331;2016-08-16T12:00:00+02:00;;12.2
5331;2016-08-17T14:00:00+02:00;;12.6
5331;2016-08-18T01:00:00+02:00;;10.2
5331;2016-08-18T07:00:00+02:00;;4.1
5331;2016-08-18T19:00:00+02:00;;15.9
5331;2016-08-19T14:00:00+02:00;;12.2
5331;2016-08-19T17:00:00+02:00;;15.0
5331;2016-08-20T01:00:00+02:00;;9.8
5331;2016-08-20T04:00:00+02:00;;6.2
5331;2016-08-20T05:00:00+02:00;;5.0
5331;2016-08-20T21:00:00+02:00;;11.7
5331;2016-08-21T01:00:00+02:00;;10.6
5331;2016-08-21T10:00:00+02:00;;5.3
5331;2016-08-23T00:00:00+02:00;;10.8
5331;2016-08-23T05:00:00+02:00;;3.5
5331;2016-08-24T14:00:00+02:00;;14.0
5331;2016-08-24T17:00:00+02:00;;15.4
5331;2016-08-26T01:00:00+02:00;;12.4
5331;2016-08-26T21:00:00+02:00;;31.1
5331;2016-08-27T02:00:00+02:00;;13.8
5331;2016-08-28T00:00:00+02:00;;14.1
5331;2016-08-28T13:00:00+02:00;;12.7
5331;2016-08-28T20:00:00+02:00;;17.5
5331;2016-08-29T03:00:00+02:00;;9.6
5331;2016-08-29T05:00:00+02:00;;3.9
5331;2016-08-29T07:00:00+02:00;;3.5
5331;2016-08-29T13:00:00+02:00;;19.5
5331;2016-08-29T20:00:00+02:00;;32.7
5331;2016-08-31T05:00:00+02:00;;4.6
5332;2016-08-01T19:00:00+02:00;;28.1
5332;2016-08-01T20:00:00+02:00;;33.2
5332;2016-08-02T03:00:00+02:00;;2.0
5332;2016-08-02T04:00:00+02:00;;1.4
5332;2016-08-03T01:00:00+02:00;;8.0
5332;2016-08-03T10:00:00+02:00;;39.1
5332;2016-08-03T13:00:00+02:00;;43.3
5332;2016-08-04T02:00:00+02:00;;8.3
5332;2016-08-04T09:00:00+02:00;;11.1
5332;2016-08-04T22:00:00+02:00;;24.1
5332;2016-08-06T15:00:00+02:00;;9.1
5332;2016-08-07T08:00:00+02:00;;5.6
5332;2016-08-08T20:00:00+02:00;;54.2
5316;2016-08-05T14:00:00+02:00;;
5316;2016-08-05T23:00:00+02:00;;
5316;2016-08-06T00:00:00+02:00;;
5316;2016-08-07T08:00:00+02:00;;
5316;2016-08-07T10:00:00+02:00;;
5316;2016-08-07T18:00:00+02:00;;
5316;2016-08-09T02:00:00+02:00;;
5316;2016-08-09T09:00:00+02:00;;
5316;2016-08-09T21:00:00+02:00;;
5316;2016-08-10T12:00:00+02:00;;
5316;2016-08-11T22:00:00+02:00;;
5316;2016-08-13T21:00:00+02:00;;
5316;2016-08-13T23:00:00+02:00;;
5316;2016-08-14T01:00:00+02:00;;
5316;2016-08-14T11:00:00+02:00;;
5316;2016-08-17T11:00:00+02:00;;7.9
5316;2016-08-17T12:00:00+02:00;;9.3
5316;2016-08-18T07:00:00+02:00;;0.8
5316;2016-08-19T19:00:00+02:00;;6.4
5316;2016-08-22T00:00:00+02:00;;4.2
5316;2016-08-26T06:00:00+02:00;;1.0
5316;2016-08-26T22:00:00+02:00;;65.2
5316;2016-08-27T04:00:00+02:00;;3.1
5316;2016-08-27T07:00:00+02:00;;1.4
163;2016-02-27T01:00:00+01:00;;7.7
163;2016-02-29T11:00:00+01:00;;9.7
164;2016-02-01T23:00:00+01:00;;5.3
164;2016-02-02T04:00:00+01:00;;1.2
164;2016-02-02T06:00:00+01:00;;0.8
164;2016-02-02T12:00:00+01:00;;16.8
164;2016-02-02T13:00:00+01:00;;15.6
164;2016-02-03T04:00:00+01:00;;1.4
164;2016-02-03T09:00:00+01:00;;6.5
164;2016-02-04T01:00:00+01:00;;5.7
164;2016-02-04T12:00:00+01:00;;10.8
164;2016-02-05T13:00:00+01:00;;17.1
164;2016-02-05T14:00:00+01:00;;18.3
164;2016-02-06T11:00:00+01:00;;6.2
164;2016-02-06T15:00:00+01:00;;17.5
164;2016-02-06T21:00:00+01:00;;13.8
164;2016-02-07T02:00:00+01:00;;10.2
164;2016-02-07T16:00:00+01:00;;19.6
164;2016-02-09T08:00:00+01:00;;2.6
164;2016-02-10T06:00:00+01:00;;0.8
164;2016-02-11T09:00:00+01:00;;6.0
164;2016-02-11T18:00:00+01:00;;18.1
164;2016-02-12T10:00:00+01:00;;8.7
164;2016-02-12T14:00:00+01:00;;27.9
164;2016-02-15T15:00:00+01:00;;12.3
164;2016-02-16T10:00:00+01:00;;8.4
164;2016-02-16T17:00:00+01:00;;12.5
164;2016-02-17T21:00:00+01:00;;10.8
164;2016-02-18T04:00:00+01:00;;1.5
164;2016-02-20T03:00:00+01:00;;5.1
164;2016-02-20T09:00:00+01:00;;3.8
164;2016-02-20T12:00:00+01:00;;8.1
164;2016-02-20T17:00:00+01:00;;19.8
164;2016-02-21T21:00:00+01:00;;8.0
164;2016-02-22T01:00:00+01:00;;3.9
164;2016-02-23T15:00:00+01:00;;28.7
164;2016-02-23T17:00:00+01:00;;16.2
164;2016-02-24T18:00:00+01:00;;13.6
164;2016-02-26T13:00:00+01:00;;34.3
164;2016-02-26T21:00:00+01:00;;18.8
164;2016-02-28T01:00:00+01:00;;8.1
164;2016-02-28T18:00:00+01:00;;16.2
164;2016-02-28T19:00:00+01:00;;10.9
164;2016-02-29T21:00:00+01:00;;15.4
164;2016-02-29T23:00:00+01:00;;4.7
165;2016-02-01T15:00:00+01:00;;9.5
165;2016-02-01T22:00:00+01:00;;7.3
165;2016-02-04T00:00:00+01:00;;5.1
165;2016-02-04T03:00:00+01:00;;3.0
165;2016-02-04T20:00:00+01:00;;11.9
165;2016-02-06T17:00:00+01:00;;10.0
165;2016-02-07T00:00:00+01:00;;9.9
165;2016-02-08T00:00:00+01:00;;4.6
165;2016-02-08T16:00:00+01:00;;9.9
165;2016-02-08T23:00:00+01:00;;4.9
165;2016-02-09T01:00:00+01:00;;5.3
165;2016-02-09T22:00:00+01:00;;12.3
165;2016-02-10T17:00:00+01:00;;32.2
165;2016-02-12T18:00:00+01:00;;26.0
165;2016-02-13T14:00:00+01:00;;25.8
165;2016-02-14T03:00:00+01:00;;6.2
165;2016-02-15T12:00:00+01:00;;14.8
165;2016-02-15T16:00:00+01:00;;16.4
165;2016-02-15T19:00:00+01:00;;11.8
165;2016-02-16T23:00:00+01:00;;5.8
165;2016-02-18T23:00:00+01:00;;7.7
165;2016-02-19T12:00:00+01:00;;10.3
165;2016-02-19T20:00:00+01:00;;15.1
165;2016-02-20T04:00:00+01:00;;4.4
165;2016-02-20T18:00:00+01:00;;9.3
165;2016-02-21T02:00:00+01:00;;10.4
165;2016-02-22T09:00:00+01:00;;5.3
165;2016-02-23T13:00:00+01:00;;29.2
165;2016-02-24T03:00:00+01:00;;2.1
165;2016-02-24T10:00:00+01:00;;7.7
165;2016-02-25T23:00:00+01:00;;6.5
165;2016-02-26T23:00:00+01:00;;7.3
165;2016-02-27T06:00:00+01:00;;2.2
165;2016-02-27T09:00:00+01:00;;3.0
165;2016-02-27T13:00:00+01:00;;7.6
165;2016-02-28T06:00:00+01:00;;2.3
166;2016-02-02T03:00:00+01:00;;1.1
166;2016-02-04T03:00:00+01:00;;1.7
166;2016-02-04T12:00:00+01:00;;11.7
166;2016-02-04T16:00:00+01:00;;7.1
166;2016-02-04T19:00:00+01:00;;35.0
166;2016-02-05T17:00:00+01:00;;9.6
166;2016-02-07T04:00:00+01:00;;3.2
166;2016-02-08T11:00:00+01:00;;7.9
166;2016-02-09T15:00:00+01:00;;5.8
166;2016-02-10T08:00:00+01:00;;1.8
166;2016-02-11T01:00:00+01:00;;10.3
166;2016-02-11T03:00:00+01:00;;1.8
166;2016-02-14T00:00:00+01:00;;4.9
166;2016-02-14T05:00:00+01:00;;2.3
166;2016-02-14T17:00:00+01:00;;28.8
166;2016-02-15T23:00:00+01:00;;4.2
166;2016-02-16T22:00:00+01:00;;7.0
166;2016-02-17T01:00:00+01:00;;5.2
166;2016-02-17T03:00:00+01:00;;1.6
38;2016-02-16T20:00:00+01:00;;36.3
38;2016-02-17T02:00:00+01:00;;5.0
38;2016-02-19T12:00:00+01:00;;29.6
38;2016-02-20T09:00:00+01:00;;3.5
38;2016-02-21T07:00:00+01:00;;3.5
38;2016-02-22T00:00:00+01:00;;6.2
38;2016-02-23T16:00:00+01:00;;11.1
38;2016-02-24T05:00:00+01:00;;1.5
38;2016-02-24T06:00:00+01:00;;1.5
38;2016-02-24T09:00:00+01:00;;6.4
38;2016-02-24T14:00:00+01:00;;8.8
